"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"PIT",1,0,0,0.838178046004133,0.838178046004133,1,0,0,0.838178046004133,0.838178046004133
"PSP",834,0,0.0107913669064748,0.00575781610635338,0.0209899404774306,834,0.0107913669064748,0.0431654676258993,0.0209899404774306,0.0597208272507687
"RDU",133,0.0075187969924812,0.0300751879699248,0.0469048434641535,0.0787627850433047,133,0.0150375939849624,0.037593984962406,0.0579647683674595,0.0887193128770551
"RNO",1162,0.00258175559380379,0.0206540447504303,0.00811538338405318,0.0309465675486096,1162,0.00258175559380379,0.0189328743545611,0.00811538338405318,0.0288993122203346
"SAN",2457,0.00244200244200244,0.0215710215710216,0.00554557186745571,0.0283078904965259,2459,0.00325335502236682,0.0260268401789345,0.00662269717094979,0.033304466923441
"SAT",788,0.00126903553299492,0.032994923857868,0.0081534527676163,0.04847758662113,788,0.0050761421319797,0.0241116751269036,0.0137378629621072,0.0379328628708666
"SEA",3449,0.0020295737895042,0.0316033632937083,0.0043417826848156,0.0381493954146407,3448,0.00232018561484919,0.029292343387471,0.00472635804308028,0.035629394429905
"SFO",3167,0.0142090306283549,0.104515314177455,0.0191136286859905,0.115902588049635,3528,0.0153061224489796,0.101473922902494,0.020058750633051,0.112106872675376
"SJC",1982,0.00403632694248234,0.0211907164480323,0.00821178870977271,0.0287606826920578,1989,0.00402212166918049,0.0266465560583208,0.00818297463341802,0.034935425680967
"SMF",1503,0.00199600798403194,0.0266134397870925,0.0062804982434143,0.036350091068566,1503,0.00266134397870925,0.0272787757817698,0.00722575800364782,0.0371110923806312
"SNA",1711,0.00292226767971946,0.0227936879018118,0.0071607536998645,0.0312841077968655,1711,0.00350672121566335,0.0233781414377557,0.00795547813291998,0.0319543939298784
"STL",526,0.00190114068441065,0.00950570342205323,0.0121778936620506,0.0231253633732807,528,0.00378787878787879,0.0113636363636364,0.0150092744982992,0.0255905270669247
"TPA",1,0,0,0.838178046004133,0.838178046004133,1,0,0,0.838178046004133,0.838178046004133
"TUL",333,0,0.012012012012012,0.0143027349447161,0.0322111944512431,334,0.0029940119760479,0.0119760479041916,0.0190789766825034,0.0321162802349199
"TUS",1034,0.000967117988394584,0.0135396518375242,0.00622263204789258,0.023061756761894,1034,0.00193423597678917,0.0145067698259188,0.00769969694757694,0.02425665289324
"XNA",1,0,0,0.838178046004133,0.838178046004133,1,0,0,0.838178046004133,0.838178046004133
